Unnamed: 0,target,text
1634,1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight pobox36504w45wq 150p
3437,0,good hear
1820,0,probabl tomorrow even later tonight someth go
3392,0,ok thanx
2689,0,ya ok vikki vl c witin lt gt min il repli u
4012,0,ok
326,0,hi da today class
604,0,meet lunch la
4664,0,ok set let u noe e detail later
4049,0,ok ok take care understand
4685,0,pl dont play other life
5246,0,eaten day sit stare juici pizza ca eat med ruin life
5310,0,yeah think
4825,0,haha thinkin
1765,0,hi yiju regard 3230 textbook intro algorithm second edit sell 50
1858,0,sir wait call
1288,0,happi new year u
4756,0,hey look like wrong one kappa guy number still phone want text see around
3536,0,mmmmm sooooo good wake word morn love mmmm fuck love lion devour kiss across sea
3739,0,da vijay go talk jaya tv
5416,0,slave want take 2 3 pictur today bright light cell phone bright light
2337,0,tell friend plan valentin day lt url gt
348,1,fanci shag txt xxuk suzi txt cost per msg tnc websit x
2099,1,sm servic inclus text credit pl goto unsubscrib stop extra charg po box420 ip4 5we
3319,0,eh sorri leh din c ur msg sad alreadi lar watch tv u still offic
2728,1,urgent pleas call 09066612661 landlin cash luxuri 4 canari island holiday await collect cs sae award 20m12aq 150ppm
789,0,gud mrng dear hav nice day
1626,0,dear ok
2868,0,murder coz man murder lt gt th januari public holiday close includ post offic understand
1871,0,dont know support ass srt thnk think ps3 play usb
3573,0,yeah sure leav min
321,0,hey dont go watch x men lunch haha
871,0,go good problem still need littl experi understand american custom voic
169,0,ye complet form clark also utter wast
3921,0,oh realli perform write paper go movi home midnight huh
2517,0,sorri call later
2552,0,oh fine tonight
4817,0,ur paper
4374,1,ur tonex subscript renew charg choos 10 poli month bill msg
5069,1,5p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
73,0,k k perform
420,0,ye last week take live call
2093,1,final chanc claim ur worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz sub 16
2002,1,themob yo yo come new select hot download member get free click open next link sent ur fone
3729,0,guess could good excus lol
92,0,smile pleasur smile pain smile troubl pour like rain smile sum1 hurt u smile becoz someon still love see u smile
5096,0,realli realli broke oh amount small even lt gt
1623,0,ah well confus thing
1897,0,aight sound good want come
4404,0,dun need use dial juz open da browser n surf
2776,0,send id password
5157,0,k k sm chat
2318,0,way offic da
2309,0,2 sleep bag 1 blanket paper phone detail anyth els
3919,1,free rington repli real poli eg real1 pushbutton dontcha babygoodby golddigg webeburnin 1st tone free 6 u join
494,0,free call
1375,0,final readi fyi
3874,0,oki scare u say fat u dun wan alreadi
2704,1,freemsg fanci flirt repli date join uk fastest grow mobil date servic msg rcvd 25p optout txt stop repli date
4782,0,especi sinc talk boston person statement lol woulda chang realiz said nyc say boston
1164,0,well im computerless time make oreo truffl
4011,0,discuss mother ah
1270,0,sorri chikku cell got problem tht nt abl repli u msg u
2311,1,congratul thank good friend u xma prize 2 claim easi call 08718726971 10p per minut
2145,1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box 113 bray wicklow eir quiz start saturday unsub stop
2688,0,ye know cheesi song frosti snowman
2292,0,v romant
618,0,come n pick come immedi aft ur lesson
4776,0,sorri complet forgot pop em round week still
2680,0,solv case man found murder lt decim gt lt gt afternoon 1 wife call polic 2 polic question everyon 3 wife sir sleep murder took place cook pick veget went 2 post offic went 2 play went 2 marriag polic arrest murder immedi repli reason u r brilliant
124,0,ìï predict wat time finish buy
1886,1,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr
2981,0,tonight yeah
2223,1,thank rington order ref number k718 mobil charg tone arriv pleas call custom servic 09065069120
3661,0,langport sorri probabl bed 9pm suck ill xma go2sri lanka
3431,1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day
5085,0,sorri miss call pleas call back
4953,0,u come back 4 dinner rite dad ask confirm wif u
4166,0,work right
869,1,u want xma 100 free text messag new video phone half price line rental call free 0800 0721072 find
3358,1,sorri miss call let talk time 07090201529
1042,0,easi ah sen got select mean good
2025,0,ye obvious potato speak soon
3664,0,ha u ju ate honey ar sweet
356,1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066 tnc
1162,1,free entri 2 wkli comp win fa cup final tkt 21st may text fa 87121 receiv entri question std txt rate c appli 08452810075over18
3926,0,lol realli need rememb eat drink appreci keep compani night babe smile
3418,1,want new video phone 600 anytim network min 400 inclus video call download 5 per week free deltomorrow call 08002888812 repli
3341,0,go walmart stay
2874,0,idk keep say sinc move keep but head freedom respons tire much shit deal bare keep togeth get ad
2862,0,ok would b love u r sure think wot u want drinkin dancin eatin cinema u wot
2181,0,ok
5162,0,send text skype later
4189,0,sorri call later
579,0,arngd marriag u r walkin unfortuntli snake bite bt love marriag danc frnt snake amp sayin bite bite
4304,0,yo come carlo soon
2771,0,ur si
2224,0,prefer free day tue wed fri oso ìï ask workin lor
4098,0,u dun drive go 2 sch
1691,0,know rape dude poker
1867,0,mmmm fuck fair know weak grin push knee expos belli pull head forget know wick smile
4060,0,aight set free think could text blake address occur quit sure thought
4994,0,look addi goe back monday suck
332,1,call germani 1 penc per minut call fix line via access number 0844 861 85 prepay direct access
1926,0,dont give monkey wot think certainli mind friend mine sleep wiv wud annoyin
2894,0,went ganesh dress shop
1744,1,someon conact date servic enter phone fanci find call landlin pobox12n146tf15
3383,1,free msg bill mobil number mistak shortcod call 08081263000 charg call free bt landlin
3792,0,hey angri repli dr
1258,0,honey boo miss u
4319,0,hey mr go sea view coupl gay mean game give bell ya finish
1451,0,ya take ure practic lesson start june
2399,0,oh kay sat right
1116,0,hey time drive fri go evalu fri
1541,0,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleep sweet dream
3618,1,8007 25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
4252,0,juz havent woke bit blur blur dad went liao cant cum oso
1954,0,good night go sleep
5329,0,sir wait letter
3045,0,weather
4041,0,time u get
3098,0,ok din get ur msg
2372,0,watch tv lor funni bluff 4 wat izzit thk imposs us
445,0,sorri batteri die come get gram place
2778,1,ur chanc win cash everi wk txt action c custcar 08712405022
4619,0,long fuckin showr
4165,0,well desper call armand
1413,1,dear u invit xchat final attempt contact u txt chat 86688 ldn 18 yr
452,0,k k detail want transfer acc enough
5375,0,cant pick phone right pl send messag
2885,0,prob hon u doinat mo
4944,0,anyway think secur anyth lem know want drive south chill
3313,0,oh gei happend tron mayb ill dl 3d
3652,0,issu right ill fix tomorrow
14,0,date sunday
4758,1,thank 4 continu support question week enter u in2 draw 4 cash name new us presid txt an 80082
3235,0,aight text back mu swing need somebodi get door
945,0,cant wait see photo use
5319,0,kothi print marandratha
5528,0,effect irrit ignor
247,0,kalli wont bat 2nd inning
3986,1,rington club gr8 new poli direct mobil everi week
360,0,ha ha cool cool chikku chikku
5347,0,sir trip bu last week anoth audit next wednesday think might drive time
3781,0,r go send
5188,0,oki
1776,1,call freephon 0800 542 0578
3878,0,left vagu said would inform person account delay rent discuss hous agenc rent anoth place check onlin place around usc lt gt
4169,0,mmmmmm love much ahmad ca wait year begin everi second take closer side happi new year love
2847,0,sad stori man last week wife wish parent forgot n kid went work even colleagu wish enter cabin pa said happi boss felt special askd 4 lunch lunch invit apart went said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid cake n wife parent kidz friend n colleagu scream surpris wait sofa nake
4259,0,plan famili set stone
3922,0,okay lor still let us go ah coz know later drop card box right
2696,0,nope go home go pump petrol lor like go 2 rain soon
1592,0,help propos go back tomorrow
1723,0,hi jon pete ive bin 2 spain recent hav sum dinero left bill said u ur åôrent mayb interest hav around tb jame
2299,1,congrat 1 year special cinema pass 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free 150pm dont miss
5183,0,fuuuuck need stop sleepin sup
5217,0,well that nice bad cant eat
5441,0,way make sure u get train worc foreg street shrub hill fun night x
1965,0,thank tesco quit nice gone speak soon
3527,1,winner guarante caller prize final attempt contact claim call 09071517866 150ppmpobox10183bhamb64x
5264,0,storm msg wen u lift phne u say u knw wt real mean hello name girl ye u knw dat girl margaret girlfrnd f grahmbel invnt telphon moral one 4get name person
490,0,sorri man account dri would want could trade back half could buy shit credit card
4176,0,ok lor go tog lor
862,0,sorri guess whenev get hold connect mayb hour two text
1006,1,panason bluetoothhdset free nokia free motorola free doublemin doubletxt orang contract call mobileupd8 08000839402 call 2optout
4255,0,aah cuddl would lush need lot tea soup kind fumbl
1383,0,pleas reserv ticket saturday eve chennai thirunelvali tirunelvali chennai sunday eve alreadi see net ticket avail want book ticket tackl
2405,0,meet darren
3574,0,one teach ship car
4866,0,okey dokey swashbuckl stuff oh
2235,0,listened2th plaid gd new air1 boughtåóbraindanceåóa aphexåõ abel
1362,0,danc river
4125,1,spjanuari male sale hot gay chat cheaper call nation rate cheap peak stop text call 08712460324
506,0,mayb westshor hyde park villag place near hous
1417,0,wonder co dun rem see silver car thk saw black one
3303,0,im gonnamissu much would say il send u postcard butther abouta much chanc merememberin asther ofsi breakin contract luv yaxx
25,0,forc eat slice realli hungri tho suck mark get worri know sick turn pizza lol
5359,0,ur face test 1 2 3 4 5 6 7 8 9 lt gt select number tell ur face astrolog wait quick repli
3388,0,guess got screwd
1222,0,teach app da come colleg
3815,0,long take get
1113,0,good movi ok leav hourish
2656,0,feel like tri kadeem v
1552,0,u
4769,0,cheer lou yeah goodnit shame u neva came c ya gailxx
5107,0,realli need 2 kiss u miss u babi ur babi 4eva
2580,1,u subscrib best mobil content servic uk per ten day send stop helplin 08706091795
3583,1,hi 07734396839 ibh custom loyalti offer new nokia6600 mobil txtauction txt word start get 4t
5208,0,think match
3668,0,yeah imma come caus jay want drug
433,0,book ticket pongal
5115,1,get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 origin n best tone 3gbp network oper rate appli
3906,0,mean fat head
4649,0,final happen aftr decad beer cheaper petrol gover expect us drive
3133,0,ok go sleep hope meet
3503,0,food
2577,0,hey what u sleep morn
5425,0,otherwis part time job
2856,0,today workin free oso gee thgt u workin ur fren shop
3916,0,eh ur laptop got stock lei say mon muz come take look c got
2629,0,hey glad u r better hear u treat urself digi cam good r 9pm fab new year c u coupla wk
4172,0,ok said got wisdom teeth hidden insid n mayb need 2 remov
3604,0,jordan got vote last nite
1102,0,black shirt n blue jean thk c
2117,0,wish u mani mani return day happi birthday vikki
411,0,co want thing
3493,1,contact date servic someon know find call land line pobox45w2tg150p
4424,0,saw k da
156,0,leav hous
3686,0,great shoot big load get readi
194,0,hope settl new school year wishin gr8 day
615,0,valentin know earli hundr handsom beauti wish thought finish aunti uncl 1st
643,0,ya nice readi thursday
4936,0,g want know fuck
5553,0,hahaha use brain dear
1068,1,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu
4590,1,well done england get offici poli rington colour flag yer mobil text tone flag 84199 txt eng stop box39822 w111wx
5292,1,urgent pleas call 09061213237 landlin cash luxuri 4 canari island holiday await collect cs sae po box m227xi 150ppm
4503,0,told hr want post chennai work
